train_loss,val_loss
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
0.906743586063385,0.8740004301071167
